learning style,gpa,student semester,major,previous courses,course types,course subjects,subjects of interest,extracurricular activities,career aspirations,future topics,ethnoracial group,gender,international status
0.4779744,3.87,9,0.49711174,0.6757888,0.50984734,0.50262344,0.4886586,0.49939156,0.50184506,0.49908495,0.0,0.0,0.0
0.47764793,3.47,14,0.4893848,0.719111,0.50834256,0.50831425,0.4896462,0.491792,0.502873,0.5007553,4.0,1.0,0.0
0.47937602,2.2,8,0.5001024,0.3812632,0.5133859,0.51415163,0.48925024,0.50970036,0.5052428,0.48390725,3.0,0.0,0.0
0.47808185,2.39,11,0.4891573,0.35349393,0.51040614,0.4811467,0.48959273,0.51933014,0.49170512,0.49400803,,,
0.47937602,3.58,3,0.48767647,0.34144825,0.5098663,0.4700269,0.4896335,0.5348777,0.4928884,0.49400803,4.0,1.0,0.0
0.47593242,3.37,9,0.49842498,0.47974467,0.5127175,0.50563514,0.4912587,0.53469914,0.474468,0.43497232,0.0,0.0,0.0
0.47593242,2.39,8,0.4924877,0.6037245,0.5129704,0.5298645,0.48925078,0.5077951,0.51245004,0.49405366,,,
0.47593242,2.46,5,0.49299818,0.36563158,0.5129143,0.5111174,0.48983264,0.4368154,0.5062752,0.4924022,2.0,0.0,0.0
0.47937602,2.68,6,0.49167567,0.37501478,0.5103478,0.50756997,0.4896537,0.54438174,0.53530455,0.49908495,0.0,0.0,0.0
0.47808185,2.78,2,0.4988731,0.6153632,0.50955003,0.5143858,0.48853496,0.5516621,0.53853035,0.4839992,0.0,0.0,0.0
0.47808185,2.01,11,0.48649228,0.31543696,0.5110941,0.51852125,0.48939344,0.51458323,0.49427992,0.49912173,4.0,0.0,0.0
0.47937602,2.04,13,0.47937018,0.59085137,0.5106975,0.51762843,0.48874024,0.52461344,0.48436797,0.4948007,,,
0.47808185,2.9,2,0.4988731,0.48202044,0.50881755,0.49725306,0.48924428,0.49808335,0.520334,0.49133915,,,
0.47764793,3.6,7,0.47952536,0.77590746,0.51073384,0.50855887,0.5044365,0.37698096,0.5433695,0.49930978,0.0,1.0,0.0
0.47808185,3.21,14,0.49929076,0.4562121,0.51092434,0.5121518,0.48937088,0.5139679,0.5013633,0.49133915,1.0,0.0,0.0
0.47808185,2.82,13,0.48640975,0.35403806,0.51051086,0.524143,0.48925024,0.5112061,0.5129387,0.48831964,0.0,0.0,0.0
0.47764793,2.66,7,0.49901164,0.60082096,0.51175797,0.5381414,0.48932537,0.51611865,0.49946153,0.49908495,0.0,1.0,0.0
0.47764793,2.78,8,0.50177366,0.4202148,0.5129978,0.5357957,0.48963356,0.52871805,0.51231676,0.49908495,1.0,1.0,1.0
0.47593242,3.19,8,0.4928001,0.4067125,0.5123969,0.50881183,0.49032438,0.5090325,0.5104932,0.48277122,1.0,0.0,0.0
0.47808185,2.18,10,0.49643475,0.3762496,0.5126797,0.5277536,0.48492885,0.52672386,0.5085594,0.51097983,0.0,0.0,0.0
0.47593242,3.61,12,0.46614987,0.7066593,0.51218146,0.517639,0.48954722,0.49585786,0.51307553,0.4934367,,,
0.47808185,3.29,5,0.48224044,0.493311,0.5109344,0.51814973,0.48955682,0.5363941,0.5038981,0.5007553,2.0,1.0,0.0
0.47937602,2.74,10,0.49069983,0.3049925,0.5201813,0.52056533,0.4886751,0.5179933,0.5038482,0.49133915,,,
0.47764793,3.38,6,0.50382185,0.377002,0.51279896,0.5051319,0.48965317,0.5329505,0.49339283,0.49912173,1.0,0.0,0.0
0.47808185,2.62,12,0.49576354,0.4160083,0.5122954,0.52839583,0.48965186,0.46936786,0.50787044,0.49643615,0.0,1.0,0.0
0.47937602,2.97,1,0.4988731,0.51439273,0.52938837,0.5158261,0.49843952,0.32945067,0.4942518,0.46633762,1.0,0.0,0.0
0.47808185,3.32,8,0.4910015,0.54803675,0.5094382,0.5212058,0.4896379,0.52690566,0.5041485,0.49405366,4.0,0.0,0.0
0.47808185,2.96,4,0.49299818,0.58820707,0.51145315,0.5337704,0.4895731,0.5008435,0.48667067,0.49400803,2.0,1.0,0.0
0.47593242,,0,0.4988731,0.49265742,0.5108953,0.50718117,0.51712525,0.49016997,0.5032836,0.4798562,2.0,0.0,0.0
0.48011744,3.63,13,0.49129272,0.5102556,0.51052904,0.5162673,0.48943377,0.5033865,0.50085926,0.48592037,1.0,0.0,0.0
0.47593242,3.54,7,0.4928001,0.61379653,0.5110324,0.5187323,0.48963207,0.49798432,0.513209,0.49643615,2.0,1.0,0.0
0.47593242,3.78,5,0.49507546,0.61434716,0.5105331,0.48902333,0.48943827,0.5224838,0.5016516,0.49400803,0.0,0.0,0.0
0.47593242,2.93,7,0.4815449,0.5057853,0.51150674,0.5100503,0.48964626,0.5304705,0.5025043,0.49405366,4.0,0.0,1.0
0.47937602,2.96,1,0.4988731,0.5283265,0.5119029,0.5139936,0.502633,0.50877166,0.4858969,0.48575407,0.0,0.0,0.0
0.47764793,3.43,8,0.49488512,0.31628966,0.5123631,0.52316546,0.4892595,0.5109123,0.50445956,0.49912173,0.0,0.0,0.0
0.47937602,2.64,8,0.4914934,0.24658354,0.51059693,0.48644507,0.48979554,0.4630696,0.49190462,0.5326525,0.0,1.0,0.0
0.47937602,2.06,9,0.48845604,0.6166502,0.5110889,0.5249991,0.4894804,0.5510475,0.5008353,0.5131626,1.0,1.0,0.0
0.47808185,3.23,1,0.4988731,0.52543044,0.51434237,0.4695958,0.48939306,0.5218889,0.50097203,0.49908495,,,
0.47669214,2.19,1,0.46119305,0.4941476,0.5143099,0.51423264,0.48907512,0.46378207,0.51433486,0.49133915,1.0,2.0,0.0
0.47593242,3.41,9,0.4823871,0.33283192,0.5127175,0.51754034,0.48964936,0.52782613,0.48613244,0.49133915,,,
0.47764793,,0,0.4988731,0.49265742,0.5108953,0.50718117,0.49388385,0.5145013,0.507357,0.58898973,2.0,0.0,0.0
0.47764793,2.95,11,0.49768567,0.4978062,0.5098357,0.5144614,0.48994887,0.5166998,0.5040763,0.49133915,,,
0.47937602,3.31,12,0.51269263,0.38496053,0.5107756,0.51869094,0.48948732,0.457937,0.5113266,0.5007553,,,
0.47838128,3.84,4,0.4988731,0.66462046,0.5095413,0.48576236,0.4896136,0.5137757,0.5065294,0.49912173,2.0,1.0,0.0
0.47764793,3.39,13,0.50494736,0.40824902,0.50977147,0.50040096,0.48947138,0.4839301,0.52524805,0.5007553,0.0,1.0,0.0
0.47593242,2.96,9,0.50890195,0.70998263,0.51196504,0.5211,0.49037707,0.5634844,0.4967835,0.49912173,0.0,0.0,0.0
0.47593242,3.61,11,0.5013828,0.4941584,0.512199,0.51857674,0.48926032,0.42745954,0.5000034,0.5007553,0.0,0.0,0.0
0.47764793,3.45,12,0.49924463,0.50179017,0.5135718,0.5150525,0.48851162,0.51640534,0.49292237,0.50627327,4.0,2.0,0.0
0.47593242,3.28,14,0.5045737,0.22012341,0.51037914,0.5123222,0.48961923,0.4750842,0.5124796,0.48831964,1.0,0.0,0.0
0.47838128,,0,0.4988731,0.49265742,0.5108953,0.50718117,0.49388385,0.5145013,0.507357,0.5189513,0.0,0.0,0.0
0.47808185,2.36,5,0.4928001,0.4446798,0.5107404,0.5110485,0.48948526,0.53850853,0.5119461,0.49167952,,,
0.47808185,3.85,12,0.4860574,0.4404012,0.5101468,0.5242284,0.48964402,0.3623318,0.5134423,0.4948007,,,
0.47937602,3.42,5,0.5096011,0.41953078,0.5091334,0.518499,0.48965374,0.5190765,0.5022156,0.49908495,3.0,0.0,0.0
0.47937602,3.26,3,0.4988731,0.46715003,0.50858396,0.43701893,0.4896412,0.4795938,0.50779665,0.51953864,0.0,0.0,0.0
0.47593242,3.28,7,0.4987868,0.5682598,0.5141065,0.52239484,0.48965174,0.49038404,0.50648206,0.49912173,1.0,1.0,0.0
0.47808185,,0,0.4988731,0.49265742,0.5108953,0.50718117,0.47275317,0.50171876,0.5391543,0.5072677,4.0,1.0,0.0
0.47937602,,0,0.4988731,0.49265742,0.5108953,0.50718117,0.44927734,0.5093135,0.5088698,0.44337955,0.0,0.0,0.0
0.47937602,3.08,14,0.5000157,0.3199386,0.51109934,0.5076507,0.48958316,0.51810455,0.49721783,0.5007553,6.0,1.0,0.0
0.47593242,3.28,11,0.5109498,0.5891321,0.5182742,0.5037568,0.48965254,0.5069015,0.5038733,0.49400803,0.0,1.0,0.0
0.47593242,2.09,8,0.5122864,0.39439943,0.5117297,0.5215184,0.488164,0.48392543,0.5039848,0.4948007,,,
0.47764793,3.9,6,0.49624085,0.516178,0.5167402,0.5090173,0.47802147,0.5069498,0.5651609,0.49908495,2.0,0.0,1.0
0.47808185,2.76,12,0.50111246,0.4372434,0.51310045,0.4978521,0.48907658,0.5001223,0.49309546,0.5007553,3.0,0.0,0.0
0.47593242,2.57,12,0.48912048,0.5536593,0.5129897,0.51597846,0.48953578,0.52051014,0.50007963,0.49133915,0.0,0.0,0.0
0.47937602,3.34,1,0.4988731,0.5646001,0.510275,0.48466045,0.41579667,0.5145013,0.507357,0.46633762,0.0,1.0,0.0
0.47593242,2.93,7,0.4949235,0.45791417,0.5110775,0.51483864,0.4896508,0.5106242,0.4938389,0.49643615,0.0,0.0,1.0
0.47764793,2.37,14,0.48954836,0.42754388,0.513087,0.5336888,0.48962826,0.5132165,0.49810904,0.49400803,2.0,1.0,0.0
0.47808185,2.28,7,0.48649228,0.69245946,0.5090564,0.52888787,0.48961398,0.5093011,0.50932777,0.48831964,2.0,0.0,0.0
0.47937602,2.44,6,0.486353,0.7307845,0.51043886,0.50239897,0.4895473,0.49759498,0.4965881,0.49912173,,,
0.4762802,2.46,5,0.48101738,0.65014195,0.5124035,0.50733715,0.48898733,0.52324855,0.50979203,0.4934367,3.0,0.0,0.0
0.47808185,3.88,2,0.49711174,0.49833018,0.51135516,0.5016735,0.48948532,0.5087926,0.50057405,0.49133915,3.0,1.0,0.0
0.47764793,2.08,13,0.49405771,0.37765902,0.5111563,0.5096924,0.48962206,0.49893367,0.5042953,0.49908495,1.0,0.0,0.0
0.47808185,3.25,9,0.49743947,0.8291982,0.51278883,0.50893056,0.4892445,0.50314623,0.49926603,0.49405366,,,
0.47593242,3.28,13,0.51308644,0.42004815,0.5114331,0.51747876,0.4895029,0.5360584,0.49653316,0.49912173,0.0,2.0,0.0
0.47808185,2.62,13,0.49849036,0.8298227,0.5133183,0.5178744,0.48649713,0.46444374,0.47186923,0.50116056,3.0,0.0,0.0
0.47593242,2.79,2,0.4988731,0.46827656,0.51044756,0.4507898,0.4946989,0.5180589,0.5008019,0.44896716,1.0,0.0,0.0
0.47937602,3.58,8,0.5031376,0.47143495,0.51121324,0.5184785,0.48915043,0.50497663,0.5000398,0.49167952,0.0,0.0,0.0
0.47764793,2.33,10,0.5039716,0.66023374,0.51162213,0.5090469,0.48963362,0.47683227,0.5059259,0.49400803,0.0,1.0,1.0
0.47937602,3.05,6,0.49301678,0.48807943,0.51128083,0.5160901,0.48965448,0.492959,0.5273576,0.49133915,1.0,1.0,0.0
0.47593242,2.29,7,0.4909904,0.48198545,0.5145123,0.52608573,0.48961017,0.55148363,0.4940244,0.49133915,1.0,0.0,0.0
0.47593242,3.95,5,0.49425936,0.6884647,0.51397866,0.5386918,0.48964122,0.5827836,0.5031194,0.49350223,1.0,0.0,0.0
0.47808185,2.19,13,0.4977834,0.61203164,0.51616377,0.5155208,0.49021056,0.4972978,0.5146625,0.49912173,3.0,0.0,0.0
0.47808185,2.54,13,0.5017436,0.36121964,0.5139745,0.5148724,0.48941916,0.5115957,0.5041957,0.49400803,1.0,0.0,0.0
0.47593242,2.04,5,0.4877023,0.5548031,0.50954264,0.5101703,0.48959145,0.52912295,0.49449116,0.48831964,0.0,0.0,0.0
0.47937602,,0,0.4988731,0.49265742,0.5108953,0.50718117,0.48440373,0.53550476,0.48782533,0.41211158,,,
0.47937602,2.4,1,0.49301678,0.4615367,0.4959569,0.51674485,0.53023124,0.4942687,0.53617644,0.46350127,4.0,1.0,0.0
0.47593242,3.36,6,0.50002664,0.5633915,0.51619655,0.517387,0.49420118,0.558638,0.5085076,0.46235007,1.0,1.0,0.0
0.47808185,3.24,2,0.4988731,0.5124723,0.51793844,0.52743274,0.4893251,0.5045943,0.50534374,0.5007553,0.0,0.0,0.0
0.47593242,3.32,12,0.49902418,0.56258917,0.509371,0.5152538,0.48965174,0.50881565,0.49570173,0.49167952,0.0,1.0,0.0
0.47808185,2.23,10,0.4848349,0.6393859,0.5096642,0.54558593,0.49051034,0.5173598,0.49384433,0.49912173,2.0,1.0,0.0
0.47808185,3.72,10,0.47549033,0.4439916,0.51340246,0.50586647,0.48939374,0.5257456,0.52867293,0.5007553,,,
0.47593242,3.81,2,0.50366694,0.5147859,0.51602095,0.48898536,0.48964363,0.4844528,0.5016704,0.49912173,0.0,0.0,0.0
0.47808185,2.05,5,0.48593506,0.42779958,0.5124183,0.52732545,0.48964804,0.52381504,0.5046634,0.49133915,1.0,0.0,0.0
0.47808185,3.91,4,0.48090354,0.5787494,0.51127917,0.49666387,0.4896223,0.5467893,0.48351973,0.49133915,0.0,1.0,0.0
0.47593242,,0,0.49743947,0.49265742,0.5108953,0.50718117,0.4796293,0.50074846,0.507357,0.47567153,4.0,1.0,0.0
0.47838128,2.01,13,0.5033723,0.28811473,0.5127779,0.5229682,0.4896517,0.52596164,0.50802314,0.49133915,0.0,1.0,0.0
0.47764793,2.54,1,0.4988731,0.45966113,0.50200415,0.49516588,0.50070626,0.5145013,0.507357,0.4608188,0.0,0.0,0.0
0.47937602,2.39,3,0.4988731,0.551488,0.5121368,0.5269512,0.48928693,0.46891522,0.5040043,0.49912173,2.0,0.0,0.0
0.47764793,3.98,12,0.49887127,0.49718314,0.5125186,0.4890045,0.48961025,0.50759864,0.49774814,0.49908495,4.0,0.0,0.0
0.47593242,3.98,5,0.48560697,0.7890088,0.51128083,0.49175364,0.4896364,0.50401103,0.50034297,0.5007553,0.0,1.0,0.0
0.47808185,2.52,14,0.49412048,0.81475526,0.51238155,0.5245907,0.4896283,0.51753044,0.51799214,0.49643615,0.0,0.0,0.0
0.47593242,3.87,13,0.48462194,0.2957076,0.5097408,0.5116133,0.48816434,0.51535314,0.50625277,0.49133915,1.0,0.0,0.0
0.4762802,2.81,4,0.4988731,0.5021318,0.5152382,0.51132417,0.49075758,0.49886662,0.5007886,0.46633762,,,
0.47593242,3.8,11,0.49044514,0.5669148,0.51167166,0.52161074,0.48928672,0.52088654,0.5187941,0.49643615,1.0,1.0,0.0
0.47764793,2.5,13,0.49763066,0.096152276,0.50866073,0.5449118,0.48941892,0.5051016,0.50232774,0.49350223,1.0,0.0,0.0
0.47937602,3.62,10,0.51432055,0.29452443,0.51198065,0.52596194,0.48963165,0.50061685,0.50484586,0.49912173,,,
0.47764793,2.46,14,0.5031482,0.7103281,0.51167166,0.5150229,0.48960453,0.553277,0.5041971,0.48831964,0.0,1.0,0.0
0.47808185,,0,0.4988731,0.49265742,0.5108953,0.50718117,0.49388385,0.5145013,0.507357,0.48843676,0.0,0.0,0.0
0.47764793,3.47,14,0.5053245,0.29862463,0.5108797,0.5213234,0.48963165,0.51680136,0.51713157,0.49405366,,,
0.47593242,,0,0.4988731,0.49265742,0.5108953,0.50718117,0.49388385,0.5145013,0.507357,0.56896126,3.0,0.0,0.0
0.47593242,3.78,3,0.4988731,0.36127555,0.51699513,0.5035226,0.48969996,0.530895,0.501691,0.49133915,1.0,0.0,0.0
0.47808185,3.37,2,0.48050338,0.5616569,0.51179606,0.5232776,0.488472,0.51893055,0.50135,0.48831964,0.0,1.0,0.0
0.47764793,3.53,11,0.49130666,0.40979967,0.51279193,0.51861244,0.48903117,0.53816783,0.51827985,0.49350223,1.0,0.0,0.0
0.47937602,3.86,8,0.51216185,0.5362076,0.5107965,0.52185184,0.4895402,0.5225857,0.50848013,0.49908495,0.0,0.0,0.0
0.47808185,2.17,1,0.4988731,0.45395213,0.51517236,0.48381925,0.49466512,0.48918787,0.5049949,0.5131626,1.0,0.0,0.0
0.47937602,2.28,10,0.5032673,0.35540497,0.51366854,0.51799715,0.48965427,0.5350299,0.50873196,0.49405366,0.0,1.0,0.0
0.47937602,3.66,9,0.4993027,0.528154,0.5099111,0.51460487,0.4924476,0.48511016,0.48667604,0.50305855,0.0,0.0,1.0
0.47764793,2.28,5,0.4991737,0.4372263,0.51048875,0.5316661,0.48959142,0.4977514,0.5093007,0.49912173,3.0,1.0,0.0
0.48011744,,0,0.4988731,0.49265742,0.5108953,0.50718117,0.49388385,0.5145013,0.507357,0.585168,,,
0.47937602,3.43,11,0.49873596,0.34428704,0.51016444,0.52364284,0.48964402,0.49131894,0.5033378,0.4948007,4.0,1.0,0.0
0.47764793,3.24,7,0.49849036,0.5938632,0.5140366,0.5005161,0.48910514,0.49798268,0.5381367,0.49908495,0.0,1.0,0.0
0.47764793,2.16,3,0.4988731,0.60467494,0.51103145,0.51878375,0.48862812,0.51072806,0.49804896,0.4948007,,,
0.47764793,2.86,6,0.4968492,0.6047705,0.5133317,0.49347883,0.4895928,0.5019162,0.52945703,0.49167952,0.0,0.0,0.0
0.47937602,3.54,1,0.4988731,0.46296126,0.49947608,0.5125956,0.49117392,0.51972604,0.48929393,0.49908495,2.0,0.0,0.0
0.47593242,2.28,7,0.49872887,0.12141466,0.51109785,0.62442434,0.48961368,0.5206739,0.49836612,0.49643615,1.0,1.0,0.0
0.47808185,2.32,11,0.51778543,0.42211115,0.5104047,0.5237977,0.489648,0.48735934,0.530858,0.4948007,,,
0.47764793,3.68,11,0.5000157,0.38815612,0.5110324,0.5271665,0.48948523,0.50372756,0.50904197,0.49350223,,,
0.47808185,3.84,13,0.47648036,0.46131003,0.5127779,0.52496916,0.489571,0.53151476,0.5137092,0.5007553,0.0,1.0,0.0
0.47808185,2.66,9,0.49334046,0.46870703,0.5093721,0.52419955,0.48964405,0.4382571,0.5024555,0.49912173,0.0,0.0,0.0
0.47593242,2.19,6,0.49033916,0.24357541,0.51175296,0.50616634,0.48962817,0.5049137,0.5111336,0.48831964,1.0,0.0,0.0
0.47593242,2.81,13,0.49979267,0.5533934,0.5109424,0.516094,0.48928705,0.51425135,0.5100292,0.4948007,2.0,1.0,0.0
0.47808185,2.84,14,0.5103731,0.299515,0.51746523,0.50388855,0.48959142,0.4731925,0.5102174,0.49350223,0.0,1.0,0.0
0.47838128,3.97,2,0.4988731,0.46313828,0.50892925,0.5255424,0.48965147,0.47695324,0.49427116,0.49912173,0.0,1.0,0.0
0.48011744,2.88,3,0.4988731,0.493576,0.51452154,0.5224817,0.48964104,0.4970235,0.5208661,0.4934367,0.0,0.0,1.0
0.47593242,,0,0.48663047,0.49265742,0.5108953,0.50718117,0.49248266,0.50635797,0.5165242,0.46235007,1.0,0.0,0.0
0.47764793,2.17,5,0.50344867,0.45295674,0.51150674,0.5225456,0.48951218,0.5314925,0.5160661,0.4948007,0.0,2.0,0.0
0.47937602,3.12,6,0.50194,0.52774394,0.51022506,0.52589345,0.48963544,0.5149398,0.49490482,0.49400803,0.0,1.0,0.0
0.47764793,2.57,8,0.4921332,0.34159368,0.5138008,0.5352259,0.4884476,0.5188761,0.49845052,0.49400803,1.0,0.0,0.0
0.47937602,3.03,11,0.48817658,0.53557235,0.5141318,0.5185511,0.4885493,0.5011333,0.5127228,0.4839992,1.0,0.0,0.0
0.47764793,2.97,1,0.53035045,0.4565757,0.5066781,0.49272078,0.4891828,0.43994957,0.49934095,0.49912173,0.0,1.0,0.0
0.47593242,3.23,5,0.4848349,0.47855836,0.5104087,0.47438943,0.48804334,0.51501286,0.5259735,0.49643615,,,
0.47808185,2.35,5,0.49405771,0.6068573,0.510991,0.4998445,0.48926076,0.5308105,0.50457484,0.49908495,1.0,0.0,0.0
0.47937602,2.88,2,0.4988731,0.57026994,0.5217892,0.5211352,0.4886789,0.5025605,0.4980805,0.48390725,0.0,2.0,0.0
0.47593242,3.39,9,0.4893848,0.5170879,0.50982064,0.5029238,0.48947144,0.49883828,0.50811225,0.49350223,3.0,0.0,0.0
0.47669214,3.2,6,0.5110449,0.3443228,0.5127175,0.5210891,0.4896517,0.5097255,0.49999857,0.49133915,0.0,1.0,0.0
0.47764793,2.12,2,0.4988731,0.41093212,0.50064415,0.49639082,0.48947138,0.5023297,0.48871034,0.49405366,0.0,0.0,0.0
0.47808185,3.49,11,0.48986256,0.2315483,0.51119983,0.5163891,0.4895795,0.52789724,0.51251626,0.5131626,3.0,1.0,0.0
0.47764793,3.39,3,0.4988731,0.5607152,0.5149317,0.45825642,0.48965317,0.5144634,0.50780535,0.49912173,3.0,1.0,0.0
0.47593242,2.63,9,0.5481608,0.48159868,0.5117666,0.5259388,0.48965326,0.51933587,0.5047044,0.4948007,0.0,0.0,0.0
0.47808185,2.07,1,0.49899495,0.46891403,0.5094945,0.51970536,0.48965427,0.49680454,0.49938422,0.50116056,,,
0.47593242,2.11,1,0.4988731,0.4623809,0.51467377,0.49932128,0.4911687,0.5528431,0.53124756,0.5007553,0.0,0.0,0.0
0.47808185,3.22,7,0.48912048,0.5217971,0.5124035,0.5099319,0.48645034,0.48304653,0.5041086,0.49167952,0.0,1.0,1.0
0.47937602,3.16,6,0.5038606,0.2850721,0.5137288,0.50778913,0.4878256,0.5060151,0.49810928,0.49912173,0.0,0.0,0.0
0.47593242,,0,0.4988731,0.49265742,0.5108953,0.50718117,0.49388385,0.48981065,0.4991529,0.52480155,0.0,1.0,0.0
0.47937602,3.49,3,0.4988731,0.5026746,0.5124875,0.5105116,0.4900995,0.46496123,0.4792534,0.49643615,0.0,1.0,0.0
0.47808185,2.02,1,0.4789515,0.4580667,0.51639605,0.51114905,0.4894004,0.5330497,0.49130625,0.49908495,,,
0.47808185,2.32,2,0.4988731,0.5065834,0.5135377,0.53464174,0.48964396,0.5368321,0.50094795,0.49912173,2.0,1.0,0.0
0.47764793,3.72,12,0.49102646,0.51406586,0.509185,0.51606286,0.48998824,0.52520716,0.52635545,0.5502192,3.0,0.0,0.0
0.47593242,3.84,10,0.4885453,0.4234985,0.51179385,0.5189644,0.48964617,0.5041748,0.5008484,0.49643615,0.0,0.0,0.0
0.47808185,2.28,14,0.51269263,0.34023958,0.5099913,0.51871437,0.4881881,0.52112603,0.50254816,0.4948007,1.0,2.0,0.0
0.47764793,3.47,12,0.49507546,0.5953479,0.509371,0.56038916,0.4895928,0.47215474,0.51150775,0.49917004,0.0,1.0,0.0
0.47593242,3.04,13,0.49289036,0.27968955,0.52070373,0.5111967,0.48955685,0.4962212,0.4895879,0.48390725,2.0,0.0,0.0
0.47808185,2.88,3,0.4860574,0.37921706,0.51716495,0.50391334,0.48963362,0.4414236,0.5216188,0.49912173,3.0,0.0,1.0
0.47764793,3.01,14,0.4991389,0.27456373,0.51047415,0.5353604,0.48960784,0.48936176,0.536009,0.5079378,,,
0.47764793,3.76,13,0.478698,0.51824504,0.522154,0.5155373,0.48963457,0.49227735,0.49581409,0.49917004,,,
0.47764793,2.03,6,0.4924877,0.49923003,0.51073384,0.4950847,0.4896506,0.530466,0.5022609,0.49405366,,,
0.47593242,3.2,2,0.4988731,0.4498675,0.5163332,0.5062863,0.48866138,0.5464909,0.50205475,0.49400803,0.0,0.0,0.0
0.47593242,3.23,3,0.4988731,0.5400118,0.5134306,0.50087553,0.48939314,0.4900956,0.49331635,0.5007553,,,
0.47764793,3.39,4,0.4988731,0.41494447,0.5095915,0.5049265,0.4896471,0.5089831,0.5026049,0.51953864,1.0,1.0,0.0
0.47937602,3.44,5,0.50512046,0.45176774,0.5105945,0.49923575,0.48954725,0.5185838,0.49838245,0.49167952,,,
0.47764793,,0,0.4988731,0.49265742,0.5108953,0.50718117,0.49388385,0.5132952,0.507357,0.5510336,3.0,1.0,0.0
0.47808185,3.18,5,0.50726956,0.53087395,0.51366854,0.500836,0.4888305,0.44151002,0.54570866,0.520416,0.0,1.0,0.0
0.47764793,3.93,1,0.5007336,0.4379623,0.5109176,0.50433034,0.4896429,0.49597546,0.4957093,0.49350223,0.0,0.0,0.0
0.4762802,2.51,8,0.5070595,0.5500436,0.5118621,0.51045406,0.48961392,0.4933461,0.5006943,0.49133915,2.0,0.0,1.0
0.47764793,2.74,10,0.5017436,0.5686902,0.51073384,0.5258159,0.48964405,0.49013245,0.5038795,0.49643615,2.0,1.0,0.0
0.47968078,2.52,4,0.4991389,0.70956606,0.5107244,0.51682484,0.48964953,0.49505818,0.50089425,0.49133915,0.0,0.0,1.0
0.47808185,2.53,11,0.53140295,0.58317983,0.5108867,0.5152415,0.48963633,0.5116653,0.530215,0.49912173,0.0,0.0,0.0
0.47764793,2.04,11,0.5019502,0.6472351,0.50941104,0.51360136,0.489393,0.4966068,0.5039895,0.48390725,0.0,1.0,0.0
0.47593242,3.63,14,0.50002664,0.84321463,0.51140696,0.5229553,0.48947135,0.5099598,0.5000194,0.49908495,0.0,2.0,0.0
0.47937602,3.39,3,0.49750945,0.6004459,0.51160187,0.505771,0.50153244,0.5215697,0.4509073,0.52335787,1.0,1.0,0.0
0.47593242,2.07,3,0.4988731,0.61249465,0.5102106,0.510175,0.48964933,0.4788093,0.49654365,0.4934367,,,
0.47937602,2.18,10,0.5103731,0.70064944,0.51016957,0.5219525,0.48962203,0.5156771,0.508918,0.49405366,3.0,0.0,0.0
0.47764793,3.7,6,0.49643475,0.3588391,0.5110941,0.5297219,0.4895914,0.48421022,0.5092805,0.49133915,0.0,1.0,0.0
0.47593242,2.09,3,0.49299818,0.5213141,0.5150926,0.5029267,0.4904592,0.48263758,0.5005432,0.49400803,0.0,1.0,0.0
0.47937602,3.22,6,0.5000157,0.46795368,0.5127175,0.40765035,0.48964617,0.5044176,0.51467454,0.5007553,0.0,1.0,0.0
0.47937602,2.04,2,0.4988731,0.5248269,0.5143099,0.5077619,0.48961398,0.513234,0.499533,0.49350223,2.0,1.0,0.0
0.47808185,2.28,8,0.49060154,0.490722,0.5162614,0.5261187,0.489622,0.49470368,0.4914161,0.4948007,3.0,1.0,0.0
0.47838128,3.54,11,0.49167567,0.33691448,0.511411,0.51870316,0.48964775,0.5295198,0.5023805,0.49908495,0.0,1.0,0.0
0.47937602,2.89,4,0.4988731,0.4582743,0.51044863,0.50141317,0.4892868,0.5145013,0.5067961,0.4948007,0.0,1.0,0.0
0.47764793,3.97,14,0.4922279,0.19664049,0.51164836,0.5019139,0.4901697,0.5041907,0.54343104,0.48831964,0.0,0.0,0.0
0.47808185,3.13,1,0.5030907,0.38171315,0.5173703,0.50900596,0.49011543,0.5312375,0.48488837,0.4948007,,,
0.47764793,3.81,8,0.4895354,0.72743577,0.50995886,0.51233685,0.48964775,0.52002203,0.50136536,0.48831964,,,
0.47937602,3.37,9,0.50177366,0.5981527,0.50892234,0.5202003,0.48960015,0.49876004,0.5166028,0.49643615,,,
0.47764793,3.27,6,0.49845862,0.41599947,0.5104972,0.48664778,0.48965448,0.48096588,0.5247845,0.49912173,5.0,1.0,0.0
0.47937602,2.12,5,0.49763623,0.6624628,0.50897783,0.4820894,0.4889393,0.50216424,0.50863993,0.49908495,1.0,1.0,0.0
0.47937602,2.0,4,0.48246634,0.634429,0.5124035,0.48997337,0.48934862,0.5534283,0.5097531,0.49917004,3.0,0.0,0.0
0.47593242,2.95,14,0.49367115,1.1473914,0.5136671,0.5161489,0.4902134,0.49378937,0.5061476,0.49643615,0.0,0.0,0.0
0.47808185,3.16,2,0.4988731,0.560704,0.5106507,0.4887789,0.4892447,0.48760703,0.532885,0.49912173,0.0,0.0,0.0
0.47593242,3.54,2,0.4988731,0.4622861,0.51073384,0.4941066,0.4896462,0.5206671,0.5165136,0.4934367,0.0,0.0,0.0
0.47937602,2.07,7,0.5074233,0.46659595,0.50990593,0.5029686,0.48975474,0.49173528,0.5053713,0.49350223,0.0,2.0,0.0
