learning style,gpa,student semester,major,previous courses,course types,course subjects,subjects of interest,extracurricular activities,career aspirations,future topics,ethnoracial group,gender,international status
0.48999047,3.95,3,0.49819696,0.44907746,0.5073498,0.5192907,0.4890428,0.4902628,0.48366973,0.5198029,0.0,1.0,0.0
0.49163204,,0,0.49819696,0.4525652,0.5073448,0.5192661,0.4890428,0.49026108,0.48364496,0.4710912,0.0,1.0,0.0
0.49163204,2.56,2,0.49610305,0.46345872,0.5073563,0.5192683,0.4889603,0.49028352,0.4836491,0.511521,,,
0.48999047,2.94,3,0.49532825,0.45679682,0.50734615,0.5192784,0.48913544,0.4902699,0.48365167,0.51115906,,,
0.48999047,3.05,4,0.4984714,0.46403039,0.50739145,0.5193779,0.4887963,0.49023843,0.48365006,0.50907,1.0,1.0,0.0
0.4911238,2.04,14,0.4980572,0.13532548,0.5082694,0.50566494,0.48954692,0.49055728,0.48080817,0.5092009,,,
0.49189943,2.22,9,0.49789298,0.3638665,0.5076155,0.5191716,0.4890428,0.490339,0.48784542,0.49641615,0.0,0.0,0.0
0.49163204,,0,0.49819696,0.4525652,0.5073448,0.5192661,0.4890428,0.49026698,0.48364496,0.487934,,,
0.48999047,2.98,4,0.50064814,0.45894715,0.50735575,0.51925147,0.4890428,0.49022636,0.4836834,0.47676846,,,
0.49025607,2.14,1,0.49819696,0.46268934,0.5073437,0.5192671,0.4890428,0.49026042,0.48362935,0.46030194,0.0,0.0,0.0
0.4911238,2.2,6,0.49700564,0.42417264,0.50745845,0.51909924,0.48908478,0.49027684,0.48389181,0.5092009,0.0,1.0,0.0
0.48999047,3.66,3,0.49546456,0.4668352,0.5073471,0.51927966,0.4890802,0.49026325,0.48364198,0.51466405,,,
0.48999047,3.09,8,0.5038083,0.45270205,0.5073277,0.5184216,0.48908016,0.49024078,0.4836967,0.51115906,0.0,0.0,0.0
0.49163204,2.45,14,0.50340474,0.5705284,0.50896364,0.5188709,0.48933086,0.49508294,0.48310453,0.51293564,0.0,1.0,0.0
0.4902784,2.33,14,0.49253565,0.2051372,0.5090071,0.52505714,0.48903134,0.48559833,0.48785523,0.51466405,0.0,0.0,0.0
0.4902784,3.58,12,0.5038083,0.3850843,0.50733256,0.5283977,0.48914605,0.49193016,0.4829475,0.5089387,0.0,2.0,1.0
0.4911238,2.21,5,0.49127895,0.42649847,0.5073127,0.51936704,0.48904225,0.49023104,0.48287165,0.5089387,0.0,1.0,0.0
0.48999047,3.02,12,0.4968505,0.43937454,0.50797725,0.5260221,0.48931754,0.4877201,0.4833516,0.51115906,0.0,1.0,0.0
0.4902784,2.58,2,0.49819696,0.4299769,0.5073364,0.5192598,0.4890428,0.49026898,0.48364496,0.46421328,,,
0.4902784,2.0,6,0.4930768,0.49437723,0.50744593,0.5191744,0.48904285,0.49024606,0.48336846,0.51115906,0.0,0.0,0.0
0.4902784,2.02,14,0.51996785,0.24923426,0.50773495,0.5047825,0.48903748,0.49112397,0.4753245,0.50907,0.0,1.0,0.0
0.48999047,2.68,3,0.49819696,0.46963722,0.50734645,0.5192562,0.4887963,0.4902522,0.48358938,0.51115906,4.0,1.0,1.0
0.49076378,3.61,9,0.4935999,0.50192237,0.50768554,0.5162847,0.48907027,0.49021932,0.4825582,0.5053111,0.0,0.0,0.0
0.49163204,2.56,12,0.4895038,0.5415303,0.5073204,0.51655656,0.48908475,0.4903647,0.4841615,0.50907,0.0,1.0,0.0
0.4902784,3.7,8,0.5067075,0.4456987,0.50732356,0.5196641,0.48904234,0.49029163,0.4834458,0.5064131,0.0,0.0,0.0
0.4911238,3.67,7,0.5043704,0.46987477,0.50730693,0.5196946,0.4888239,0.48951626,0.48386544,0.511521,1.0,0.0,0.0
0.48999047,2.4,7,0.5077648,0.44264835,0.50730693,0.51931864,0.4890428,0.49039558,0.4829038,0.5030236,,,
0.4902784,3.12,3,0.49620175,0.45716766,0.5073553,0.51926893,0.4911975,0.49011752,0.48358378,0.5092009,1.0,1.0,0.0
0.4902784,2.88,7,0.52558166,0.47070575,0.5073222,0.5193696,0.48902932,0.49048263,0.48361012,0.511885,1.0,0.0,0.0
0.4910531,3.52,4,0.49819696,0.44995582,0.5073485,0.51923275,0.48909417,0.49025643,0.48371238,0.51451707,1.0,0.0,0.0
0.4902784,2.8,8,0.49611473,0.49657485,0.50731486,0.5188797,0.4890942,0.49027157,0.4833937,0.5064131,0.0,1.0,1.0
0.48999047,2.09,7,0.49747288,0.43120235,0.50738245,0.51929927,0.48906717,0.49018955,0.48303467,0.51115906,1.0,1.0,0.0
0.4894107,3.74,3,0.5013583,0.46070865,0.50734735,0.51929045,0.48904285,0.49022397,0.48361912,0.51466405,1.0,0.0,0.0
0.48999047,2.03,3,0.51914716,0.43976906,0.50734544,0.51927316,0.48903605,0.49026638,0.48339024,0.509652,2.0,0.0,0.0
0.49163204,3.38,8,0.49794233,0.45822528,0.50730693,0.5193648,0.48904517,0.4905004,0.48363057,0.50907,,,
0.48999047,2.78,3,0.49819696,0.48198634,0.5073421,0.5192835,0.4890428,0.49021268,0.48366034,0.5064131,3.0,1.0,0.0
0.48999047,2.03,14,0.49565777,0.4036037,0.5081578,0.5206307,0.48895976,0.4833605,0.48394305,0.509652,0.0,0.0,0.0
0.49076378,2.56,6,0.49900186,0.41825482,0.50734323,0.51922166,0.48903263,0.49048492,0.48349145,0.511521,0.0,1.0,0.0
0.4911238,3.15,10,0.49442625,0.58132505,0.5076192,0.5159569,0.48909095,0.49094945,0.48334134,0.51115906,,,
0.4911238,3.12,12,0.48901808,0.5818281,0.5073204,0.52777225,0.48904124,0.4905279,0.48374844,0.5064131,2.0,0.0,0.0
0.4911238,2.72,9,0.49959219,0.53169703,0.50753635,0.5199225,0.4893175,0.48996073,0.48286682,0.5089387,0.0,0.0,0.0
0.4911238,3.98,2,0.49819696,0.4521036,0.50734305,0.51926017,0.4890428,0.49025488,0.48364496,0.51451707,,,
0.4911238,2.16,11,0.47644466,0.27186263,0.50810677,0.5242546,0.48915908,0.49038,0.48374438,0.51466405,,,
0.48999047,3.72,2,0.49819696,0.42137244,0.5073421,0.51926136,0.48678523,0.49026105,0.48365697,0.50907,,,
0.4902784,4.0,12,0.5005133,0.5578699,0.508538,0.5176826,0.48709866,0.49003598,0.481787,0.51466405,,,
0.49163204,2.42,11,0.49942893,0.30330175,0.50731933,0.5206621,0.48904818,0.49020442,0.48384634,0.509652,,,
0.48999047,3.15,7,0.4989114,0.45518202,0.50734377,0.5193262,0.4890343,0.4905362,0.48226202,0.5064131,0.0,1.0,0.0
0.4911238,2.37,14,0.4895078,0.22687149,0.50873935,0.52641803,0.48904154,0.4908703,0.4819713,0.51107407,0.0,0.0,0.0
0.4910531,3.52,14,0.5082071,0.30739656,0.50806344,0.5020368,0.4890428,0.48870233,0.48037896,0.51072687,,,
0.48999047,3.65,5,0.505495,0.41876662,0.50734544,0.519364,0.48907027,0.49017674,0.48390836,0.5064131,3.0,0.0,0.0
0.4902784,3.3,3,0.49819696,0.43651614,0.5073141,0.51925963,0.4888239,0.49025792,0.48364422,0.51107407,0.0,1.0,1.0
0.4911238,,0,0.49819696,0.4525652,0.5073448,0.5192661,0.4890428,0.49025863,0.48365673,0.5002078,0.0,0.0,0.0
0.48999047,3.27,4,0.49819696,0.48549837,0.5073894,0.5192493,0.4890429,0.4902653,0.48368585,0.51115906,,,
0.4902784,2.87,6,0.49337745,0.4024546,0.5071962,0.51914865,0.489044,0.4901951,0.48366943,0.51451707,,,
0.4911238,3.05,11,0.50243044,0.46435428,0.5075284,0.5058616,0.4890428,0.49021578,0.48467246,0.5064131,2.0,0.0,0.0
0.48999047,3.61,12,0.5036683,0.6232895,0.5068892,0.5189912,0.4891099,0.49047166,0.48241213,0.51107407,,,
0.49163204,2.42,14,0.494326,0.18588868,0.50788456,0.5225954,0.489043,0.4902274,0.48451862,0.51451707,0.0,2.0,0.0
0.4911238,2.98,11,0.5023282,0.7209938,0.50732315,0.51689565,0.4890431,0.49023485,0.48411945,0.50907,0.0,0.0,0.0
0.49163204,3.62,4,0.49950162,0.39591062,0.5073254,0.5192172,0.4890428,0.4902408,0.4836626,0.511885,1.0,1.0,0.0
0.4911238,2.5,10,0.5022755,0.3343181,0.5073962,0.520277,0.48933107,0.48554417,0.48294392,0.5092009,1.0,0.0,0.0
0.4911238,3.38,9,0.49165154,0.66758573,0.5073487,0.518998,0.48904607,0.48976436,0.48370507,0.51115906,0.0,1.0,0.0
0.49163204,3.09,9,0.50745624,0.4240489,0.5070838,0.51888263,0.48890212,0.49033776,0.48345143,0.5089387,0.0,0.0,0.0
0.49025607,2.21,6,0.5162934,0.47557083,0.5073322,0.5192095,0.4891065,0.4901947,0.4836332,0.50907,1.0,0.0,0.0
0.4902784,3.12,8,0.4940187,0.34110898,0.5074456,0.5184432,0.4890392,0.49047968,0.4836268,0.50907,0.0,0.0,0.0
0.49163204,2.95,12,0.49378058,0.85276455,0.5077525,0.51823485,0.48907027,0.49113676,0.45694175,0.51466405,0.0,0.0,0.0
0.4902784,3.85,12,0.4801005,0.20948976,0.5070621,0.5163594,0.48902935,0.49009845,0.4834786,0.51115906,0.0,0.0,0.0
0.48999047,2.09,3,0.49819696,0.45734707,0.50734544,0.5192647,0.48908475,0.49025697,0.4836496,0.5131124,0.0,1.0,0.0
0.4911238,3.58,6,0.53058696,0.43215865,0.50721496,0.5191554,0.4890428,0.49031365,0.48355725,0.4987972,1.0,1.0,0.0
0.49163204,3.58,6,0.48046908,0.44282028,0.50732124,0.5191992,0.4891099,0.49022138,0.48336348,0.50907,0.0,1.0,0.0
0.48999047,2.12,13,0.48554412,0.1984638,0.50772333,0.52586764,0.48933107,0.5007119,0.46314403,0.51451707,0.0,1.0,0.0
0.49163204,3.15,8,0.4980179,0.3873216,0.50743586,0.5191359,0.4890428,0.49020323,0.48343122,0.48558992,3.0,0.0,0.0
0.49163204,3.88,4,0.49819696,0.49506894,0.50731933,0.5192614,0.48904556,0.49024642,0.48362768,0.50907,1.0,1.0,0.0
0.4911238,2.46,3,0.49819696,0.4591448,0.50734615,0.5192791,0.4890326,0.49023083,0.48365048,0.5064131,1.0,1.0,0.0
0.49076378,3.97,5,0.49881506,0.43339607,0.50734615,0.5193211,0.4888239,0.4902469,0.48413742,0.5027641,1.0,1.0,0.0
0.4902784,3.21,4,0.49819696,0.4625497,0.5073135,0.519271,0.49244565,0.4902482,0.48362818,0.5053111,0.0,0.0,0.0
0.4902784,2.61,9,0.5120565,0.52636606,0.5073317,0.5189071,0.4890428,0.490505,0.48326862,0.488654,0.0,0.0,0.0
0.4911238,2.81,13,0.49494445,0.60332793,0.5089546,0.52013123,0.4890428,0.48969677,0.48435053,0.51115906,1.0,0.0,0.0
0.4902784,2.16,14,0.49913073,0.6848799,0.5072789,0.5187093,0.48903263,0.4896422,0.48321941,0.51466405,0.0,0.0,0.0
0.49163204,3.6,8,0.4986119,0.24687883,0.50719684,0.5187464,0.4924456,0.49028987,0.48306933,0.51115906,,,
0.48999047,2.83,1,0.49819696,0.4524702,0.5073455,0.5192711,0.4890428,0.4902632,0.4836581,0.50617135,0.0,1.0,0.0
0.4902784,2.18,9,0.50112563,0.46252838,0.5074475,0.5194107,0.48908022,0.4903988,0.4827146,0.5092009,4.0,0.0,0.0
0.4902784,2.65,1,0.49819696,0.44817105,0.50734425,0.51926446,0.4890428,0.49026045,0.48364744,0.51115906,1.0,1.0,0.0
0.4902784,2.63,14,0.49789298,0.6201166,0.50788605,0.52462965,0.48903826,0.48475596,0.4835323,0.50907,,,
0.48999047,3.4,9,0.48926902,0.3961624,0.50731546,0.5192406,0.49126542,0.49015653,0.4833839,0.5092009,1.0,1.0,0.0
0.4894107,3.78,10,0.49785292,0.5217101,0.50708306,0.51439047,0.48905358,0.48322988,0.48800686,0.51115906,,,
0.49163204,3.31,7,0.5023102,0.44719157,0.5072241,0.5190926,0.48906237,0.49023327,0.48330316,0.5064131,2.0,0.0,0.0
0.4902784,3.23,1,0.49819696,0.4745318,0.5073458,0.51927066,0.4890428,0.49025977,0.48363352,0.52081776,,,
0.4902784,3.61,2,0.50023586,0.42400265,0.50734615,0.5192628,0.4891461,0.49025172,0.4836819,0.51451707,2.0,0.0,0.0
0.4911238,2.25,2,0.49819696,0.47314587,0.50734425,0.5192606,0.48882502,0.4902237,0.48363924,0.51466405,1.0,1.0,0.0
0.4902784,3.4,10,0.48908097,0.4305654,0.50736904,0.5167708,0.4891099,0.49054492,0.48445767,0.50686634,0.0,1.0,0.0
0.48999047,3.46,14,0.51129276,0.3573793,0.5074803,0.5165756,0.49578202,0.4918271,0.49239957,0.51107407,2.0,0.0,0.0
0.48999047,3.0,7,0.49436828,0.45091653,0.5070392,0.51956224,0.49058,0.49030632,0.4832215,0.511521,3.0,1.0,0.0
0.4902784,3.99,12,0.50298244,0.50616467,0.50730014,0.5218073,0.4890428,0.48965594,0.4850442,0.5040827,0.0,1.0,0.0
0.49163204,3.94,2,0.49819696,0.4689101,0.5073437,0.5192608,0.48903137,0.4902586,0.48366782,0.5092009,0.0,1.0,0.0
0.4902784,3.68,1,0.4895078,0.46249354,0.50734115,0.51927054,0.4890428,0.4902592,0.48364496,0.51803744,0.0,1.0,0.0
0.4902784,3.51,4,0.49819696,0.46598968,0.5073427,0.51922196,0.48919663,0.4902293,0.4836377,0.51115906,,,
0.4911238,3.08,9,0.49680027,0.41257825,0.5073081,0.5201127,0.48911467,0.48995247,0.48357978,0.51466405,0.0,0.0,1.0
0.4902784,3.04,1,0.49413654,0.44112644,0.50734615,0.5192695,0.48904282,0.49025905,0.4836488,0.511885,2.0,1.0,0.0
0.4911238,3.72,14,0.4988392,0.6863739,0.50786775,0.5028568,0.48904634,0.4910724,0.47716755,0.51466405,0.0,1.0,1.0
0.4902784,3.49,13,0.48926902,0.7661743,0.50736785,0.52075154,0.48904517,0.48827264,0.48041776,0.51451707,2.0,1.0,0.0
0.4911238,,0,0.49819696,0.4525652,0.5073448,0.5192661,0.4890428,0.4902683,0.48364496,0.5041044,0.0,0.0,0.0
0.4902784,2.26,3,0.49819696,0.44831267,0.5070987,0.5192871,0.48903137,0.49025083,0.48367035,0.51451707,1.0,0.0,1.0
0.49163204,,0,0.49819696,0.4525652,0.5073448,0.5192661,0.4890428,0.49026054,0.48364496,0.47584373,0.0,1.0,0.0
0.49163204,2.2,2,0.49819696,0.44226676,0.5073422,0.51926374,0.48877916,0.49023995,0.48365304,0.50907,0.0,0.0,0.0
0.49163204,2.04,7,0.4897341,0.5255533,0.5073111,0.5188674,0.48906717,0.49026495,0.48338506,0.51451707,2.0,1.0,0.0
0.4902784,2.33,5,0.4930768,0.48330882,0.5076852,0.51933557,0.48907024,0.49024338,0.48358953,0.51115906,0.0,0.0,0.0
0.4902784,2.09,11,0.494326,0.39959612,0.5086978,0.5169649,0.48904276,0.49014118,0.48280093,0.51466405,0.0,0.0,0.0
0.4911238,2.01,14,0.48441505,0.6201155,0.50738424,0.51010525,0.48903918,0.4884601,0.48375192,0.51466405,2.0,1.0,0.0
0.49163204,2.3,3,0.4758544,0.46661007,0.50734144,0.51926625,0.4890428,0.4902824,0.48366594,0.5064131,0.0,0.0,0.0
0.4911238,3.87,4,0.49819696,0.50082535,0.5073591,0.5192889,0.4890427,0.4902599,0.4836499,0.50907,0.0,1.0,0.0
0.48999047,2.57,6,0.50127184,0.41365442,0.5073135,0.5193661,0.48954687,0.49027577,0.48343116,0.5092009,1.0,1.0,1.0
0.4911238,3.06,7,0.50554883,0.5275234,0.5073246,0.5194864,0.48903662,0.49039513,0.48356918,0.51115906,2.0,2.0,0.0
0.49163204,3.43,5,0.4930768,0.43524998,0.50730693,0.51923096,0.48908475,0.49044043,0.48370987,0.5092009,2.0,0.0,0.0
0.4902784,2.96,7,0.49337745,0.55530804,0.50732297,0.51947397,0.4891967,0.49018788,0.48348838,0.51451707,,,
0.4911238,3.49,5,0.4977935,0.46176448,0.5073862,0.51916045,0.48877916,0.49033222,0.48370793,0.509652,2.0,0.0,0.0
0.4902784,2.31,13,0.50048393,0.58630383,0.5078756,0.51964086,0.4890471,0.49042815,0.4742077,0.51115906,2.0,1.0,0.0
0.4911238,3.75,7,0.5258349,0.48277077,0.50732934,0.51964325,0.48888317,0.49023703,0.48356625,0.511521,,,
0.48999047,2.1,4,0.49819696,0.4384325,0.50733256,0.51925975,0.4890415,0.49027517,0.4836565,0.5092009,,,
0.4911238,2.08,12,0.49759436,0.16374627,0.5079861,0.5124771,0.4890343,0.49048644,0.48446807,0.51107407,4.0,0.0,0.0
0.49163204,2.52,1,0.49824777,0.4511729,0.50734496,0.51927173,0.4890428,0.49025813,0.48363373,0.50907,0.0,1.0,0.0
0.4911238,2.89,2,0.50274146,0.4489885,0.5073645,0.51926017,0.48903874,0.49026006,0.4837073,0.51466405,,,
0.49025607,3.77,10,0.49985927,0.6811571,0.5072285,0.5196284,0.48904282,0.4904401,0.48790854,0.51115906,3.0,1.0,0.0
0.48999047,2.37,12,0.5037775,0.4504239,0.5070072,0.5173988,0.48904285,0.48988006,0.48376706,0.5053111,0.0,1.0,0.0
0.49163204,3.07,7,0.5025642,0.46984628,0.5073251,0.5195816,0.4891217,0.49021706,0.4834829,0.5131124,,,
0.48999047,3.49,7,0.48442265,0.42079425,0.5074467,0.51949733,0.48904556,0.49020672,0.48337987,0.50907,,,
0.4902784,2.41,2,0.49819696,0.46182784,0.5073563,0.5192572,0.4890428,0.49024016,0.48362538,0.511521,0.0,0.0,0.0
0.49163204,2.52,1,0.5019818,0.45562115,0.50734955,0.51926625,0.4890428,0.49027252,0.48361957,0.50907,0.0,1.0,0.0
0.4911238,3.65,3,0.49819696,0.46409515,0.5073483,0.5192432,0.49126536,0.49022818,0.48361278,0.51115906,2.0,0.0,0.0
0.4902784,3.2,12,0.50064814,0.8653114,0.50776905,0.52644247,0.4890428,0.4881772,0.4824226,0.52340966,0.0,0.0,1.0
0.4902784,2.8,10,0.48850518,0.5052673,0.50733733,0.51888907,0.48902932,0.49031523,0.48357362,0.51115906,0.0,0.0,0.0
0.4911238,2.67,5,0.4871174,0.43812338,0.50734544,0.519218,0.48954692,0.49020854,0.48373094,0.5053111,3.0,1.0,0.0
0.48999047,3.85,3,0.49819696,0.43995598,0.5073135,0.5192609,0.4888832,0.4902751,0.48366785,0.5064131,,,
0.49163204,2.69,2,0.49819696,0.46687528,0.50734407,0.51926255,0.4890428,0.49025804,0.48364496,0.5006292,,,
0.4902784,2.14,11,0.4954456,0.37225762,0.50730693,0.5169421,0.48904297,0.49101743,0.48351383,0.51115906,3.0,1.0,1.0
0.4902784,2.03,9,0.5005133,0.41722932,0.50731486,0.5187962,0.4890031,0.4900775,0.48407453,0.50907,,,
0.4911238,2.4,4,0.49819696,0.48142612,0.5073485,0.5192336,0.4890428,0.49023727,0.4836454,0.51103354,0.0,1.0,0.0
0.49163204,2.27,7,0.4931065,0.49897066,0.5073502,0.5194508,0.48905182,0.49046302,0.48297748,0.50907,2.0,0.0,0.0
0.4902784,3.85,4,0.49819696,0.42858842,0.5073458,0.5192531,0.48904625,0.4902931,0.48371077,0.52388835,1.0,1.0,0.0
0.4911238,,0,0.49819696,0.4525652,0.5073448,0.5192661,0.4890428,0.49026236,0.48364714,0.4593499,,,
0.48999047,3.66,10,0.50889826,0.35744804,0.5070547,0.5186994,0.48929584,0.4906011,0.48402935,0.5092009,,,
0.48999047,2.08,4,0.49819696,0.43587413,0.5073422,0.5192869,0.48910654,0.49025565,0.48368773,0.51115906,0.0,1.0,0.0
0.49163204,2.71,14,0.50243044,0.6616139,0.5074972,0.5079405,0.48915908,0.49426013,0.48479992,0.51451707,,,
0.4902784,2.93,6,0.4993987,0.4388797,0.5073111,0.5189229,0.48908478,0.49010712,0.4837088,0.511521,1.0,0.0,0.0
0.4902784,2.53,13,0.494326,-0.05714675,0.5073962,0.52296525,0.4890392,0.491302,0.48557222,0.509652,2.0,0.0,0.0
0.4911238,3.89,5,0.48975456,0.44484636,0.5073339,0.5193835,0.48902082,0.49025783,0.48372257,0.51451707,,,
0.4911238,3.99,13,0.4895078,0.78902465,0.5082588,0.51931584,0.4890431,0.49015737,0.4846231,0.50617135,1.0,0.0,0.0
0.4911238,3.37,2,0.49819696,0.46003905,0.5073509,0.519269,0.48903877,0.49025786,0.48364437,0.5064131,1.0,1.0,0.0
0.4902784,3.55,6,0.49349436,0.4975109,0.5073251,0.5193082,0.48915738,0.49022606,0.48366693,0.5092009,,,
0.4902784,2.43,5,0.49860412,0.4208967,0.5073296,0.5193376,0.48905182,0.49023354,0.48375073,0.5053111,0.0,0.0,0.0
0.48999047,3.44,10,0.47982174,0.3308498,0.50737715,0.51966417,0.4890428,0.49101222,0.48328868,0.51466405,1.0,2.0,0.0
0.4902784,3.94,4,0.49819696,0.47792685,0.50735676,0.5192407,0.48904282,0.4902619,0.48365644,0.52388835,1.0,0.0,0.0
0.49163204,2.59,14,0.5021906,0.40873396,0.5080564,0.51415867,0.4890454,0.4898014,0.48388606,0.52388835,2.0,0.0,0.0
0.4911238,2.63,14,0.49756467,0.6634158,0.5070138,0.5002317,0.48890212,0.49096534,0.48365873,0.51466405,0.0,0.0,0.0
0.4902784,2.6,13,0.4980572,0.77252513,0.5063713,0.5252453,0.4890802,0.4900186,0.48492903,0.51451707,,,
0.4902784,3.81,14,0.5037494,0.4634958,0.50747365,0.5276713,0.48904204,0.4852075,0.49317095,0.5064131,0.0,1.0,0.0
0.49163204,3.77,14,0.5037242,0.6702267,0.50816673,0.52795446,0.48903877,0.4373739,0.48303697,0.5092009,0.0,0.0,0.0
0.4902784,3.16,14,0.4975983,0.16602962,0.50786775,0.51101387,0.48904154,0.4915859,0.4860291,0.51466405,0.0,0.0,0.0
0.4911238,2.8,14,0.49021196,0.16124184,0.50849575,0.52223045,0.49058002,0.49030486,0.49018702,0.5092009,3.0,2.0,0.0
0.49189943,2.05,1,0.49819696,0.45815256,0.50734556,0.5192645,0.4890428,0.49025804,0.48364392,0.51115906,,,
0.49163204,3.44,12,0.5004701,0.13795194,0.5073417,0.52579165,0.4890428,0.4950605,0.48299146,0.49490458,0.0,0.0,0.0
0.4902784,,0,0.49819696,0.4525652,0.5073448,0.5192661,0.4890428,0.49025804,0.48364496,0.48670852,1.0,0.0,0.0
0.4911238,2.46,8,0.50849205,0.5651302,0.50733167,0.51911235,0.4890428,0.49025857,0.48334584,0.43135148,3.0,0.0,0.0
0.4911238,2.78,12,0.4950382,0.24208304,0.50799495,0.5087856,0.48908475,0.49044523,0.48379862,0.51293564,0.0,1.0,0.0
0.4902784,,0,0.49819696,0.4525652,0.5073448,0.5192661,0.4890428,0.49026558,0.48364496,0.54344475,0.0,0.0,0.0
0.48999047,2.21,4,0.4980685,0.4352405,0.50734735,0.51926833,0.4890428,0.4902367,0.48387215,0.5118915,,,
0.4902784,,0,0.49819696,0.45256522,0.5073448,0.5192661,0.4890428,0.49025804,0.48364496,0.48079067,0.0,1.0,0.0
0.4911238,2.66,7,0.515892,0.44020763,0.5073404,0.5193094,0.48909417,0.48980778,0.48402417,0.511521,0.0,1.0,0.0
0.49163204,3.22,7,0.50994796,0.5690402,0.5070176,0.51914954,0.4888239,0.490213,0.48349583,0.5089387,,,
0.48999047,3.78,5,0.49882653,0.41952178,0.5073661,0.5193597,0.4887963,0.49025586,0.48362085,0.51451707,0.0,0.0,0.0
0.4902784,2.17,1,0.49125054,0.4722085,0.50734526,0.5192655,0.4890428,0.4902631,0.48364222,0.51115906,1.0,0.0,0.0
0.48999047,3.83,11,0.49381393,0.63671017,0.5068867,0.5232871,0.47695822,0.49168435,0.4867529,0.50907,0.0,0.0,0.0
0.4902784,3.52,13,0.5023102,0.57175046,0.50867254,0.5143627,0.48900306,0.4893498,0.48415044,0.50907,0.0,0.0,0.0
0.48999044,,0,0.49819696,0.45256522,0.5073448,0.5192661,0.4890428,0.49025804,0.48364496,0.53412825,0.0,1.0,0.0
0.4902784,2.86,7,0.5027425,0.45113388,0.5073921,0.51922685,0.48903134,0.490195,0.48389605,0.509652,1.0,0.0,0.0
0.4911238,2.85,2,0.49819696,0.47468415,0.50734854,0.5192601,0.48904297,0.4902528,0.48365146,0.50686634,3.0,0.0,0.0
0.49163204,3.05,3,0.49819696,0.4109344,0.50734437,0.51927125,0.48904058,0.49026254,0.48367742,0.511521,0.0,0.0,0.0
0.4902784,3.74,5,0.49959219,0.45289758,0.5071079,0.51934093,0.4890554,0.4904558,0.48349932,0.51115906,1.0,1.0,0.0
0.4902784,3.97,6,0.5009047,0.42925322,0.5074059,0.5191329,0.4890428,0.49023166,0.48356703,0.5064131,0.0,0.0,0.0
0.49163204,2.18,2,0.50195885,0.45339614,0.50734615,0.51926154,0.48678538,0.49025512,0.48367286,0.51451707,,,
0.49076378,3.85,5,0.48926902,0.49875033,0.5073575,0.51923203,0.48904467,0.49023986,0.48373523,0.51466405,0.0,1.0,0.0
0.48999047,2.81,9,0.49789298,0.507531,0.50695896,0.5192985,0.48904297,0.4900205,0.48443308,0.50686634,0.0,0.0,0.0
0.4911238,2.52,5,0.4984818,0.44120622,0.5073135,0.51920277,0.48902825,0.4904813,0.48365867,0.51107407,,,
0.48999047,3.54,7,0.4895078,0.533305,0.5073317,0.51874876,0.48903924,0.49020258,0.48368406,0.5092009,0.0,1.0,0.0
0.4911238,3.51,3,0.49819696,0.46114725,0.5073379,0.5192632,0.48904228,0.49025136,0.4836028,0.5089387,1.0,1.0,0.0
0.48999047,,0,0.49819696,0.4525652,0.5073448,0.5192661,0.4890428,0.49026868,0.48364395,0.49616978,0.0,0.0,0.0
0.4911238,3.97,7,0.49315572,0.4862385,0.5073471,0.51915556,0.48709866,0.49050942,0.4850315,0.50907,,,
0.48999047,3.27,3,0.49819696,0.436813,0.5073421,0.5192759,0.48905182,0.49019548,0.483603,0.5092009,,,
0.49163204,,0,0.49819696,0.4525652,0.5073448,0.5192661,0.4890428,0.49025804,0.48364496,0.48278278,2.0,0.0,0.0
0.48999047,3.87,12,0.49257433,0.37624148,0.507322,0.5224454,0.48908016,0.48819277,0.4834489,0.511521,0.0,1.0,0.0
0.48999047,3.59,7,0.48258358,0.46982852,0.5073008,0.5194375,0.48904297,0.4902021,0.48360124,0.51115906,0.0,1.0,0.0
0.4911238,3.54,2,0.49581498,0.4625463,0.50735074,0.5192717,0.4890428,0.4902542,0.4836439,0.52388835,0.0,0.0,0.0
0.48999047,3.05,9,0.49204957,0.3951172,0.5073962,0.52012753,0.48895794,0.49034828,0.48361987,0.51115906,1.0,1.0,0.0
0.48999047,2.36,1,0.49819696,0.45612097,0.50734484,0.5192669,0.4890428,0.49026105,0.48363838,0.5131124,0.0,0.0,0.0
0.48999047,3.31,9,0.49315572,0.23165393,0.50924134,0.5202661,0.4890429,0.4903312,0.48361772,0.509652,1.0,1.0,0.0
0.4902784,2.33,8,0.49711055,0.3626229,0.50731105,0.51885104,0.48904282,0.49019808,0.48409486,0.5146641,,,
0.48999047,2.89,3,0.49819696,0.47299698,0.50734025,0.5192799,0.48954692,0.4902123,0.4836458,0.5089387,,,
0.49189943,3.02,14,0.5037775,0.5004877,0.50378907,0.5220865,0.48903263,0.4457589,0.48367453,0.51107407,2.0,0.0,0.0
0.4902784,3.11,12,0.4931065,0.6691219,0.5073284,0.5187562,0.48882505,0.49040708,0.4835857,0.50907,0.0,0.0,0.0
0.48999047,3.71,4,0.49468118,0.47030088,0.5073404,0.5192921,0.48903605,0.4902671,0.4839057,0.51451707,0.0,0.0,0.0
0.4911238,2.2,10,0.496112,0.38804686,0.5070856,0.51521933,0.48908478,0.4909501,0.48274782,0.51451707,0.0,0.0,0.0
0.48999047,2.9,11,0.49610305,0.37526548,0.5081589,0.5175919,0.48902076,0.48996243,0.48297954,0.51466405,2.0,0.0,1.0
