learning style,gpa,student semester,major,previous courses,course types,course subjects,subjects of interest,extracurricular activities,shap_feature_0,shap_feature_1,shap_feature_2,shap_feature_3,shap_feature_4,shap_feature_5,shap_feature_6,shap_feature_7,shap_feature_8,predicted_class,target,model
0.50464773,2.25,6.0,0.50574225,0.60862625,0.49136677,0.41783112,0.5152091,0.4652903,0.004368887052768014,-0.018429679295206478,-0.08109469226189779,-9.197329610329977e-05,-0.0299166255316515,-0.14020086064155352,0.05905505206163025,-0.040058347931947326,-0.16717082265603672,0.5,Ethnoracial Group,Random Forest
0.50479937,3.68,10.0,0.51694363,0.7178344,0.49565414,0.4752053,0.49008977,0.5114294,-0.027113530778532787,-0.10724087223071589,-0.014946712614298181,-0.09903627117059648,-0.06443727695744371,0.013489228342232191,-0.17173924640602817,-0.10792968345982044,-0.03458469722479961,0.3,Ethnoracial Group,Random Forest
0.50479937,3.0,0.0,0.5038685,0.5016343,0.4990823,0.49378335,0.51715827,0.4811027,0.008723189635323302,-0.021530649175917602,0.055981088303991476,-0.012066905633679343,-0.06883637238848436,0.14058647586176048,-0.01687174351769736,-0.030553895779163658,-0.028836889573430637,0.9401333602327053,Ethnoracial Group,Random Forest
0.50479937,2.68,4.0,0.5038685,0.50909305,0.4923484,0.50360024,0.5246895,0.48398113,-0.014236623488281693,-0.09268303726184758,-0.04128919417125519,-0.05025795321209917,-0.08689117023886928,-0.007875200724091733,-0.02053252710220138,-0.060432450336361986,-0.0393409059649791,0.5,Ethnoracial Group,Random Forest
0.50464773,2.37,2.0,0.5038685,0.54668236,0.49591166,0.49745387,0.5274612,0.5011264,-0.03342447774656819,0.09663723947708504,0.051031593273193045,-0.03479234716128016,0.05276566031434565,0.14521298232445365,-0.03284720564743269,0.07081137882300996,-0.028933886156813846,1.2,Ethnoracial Group,Random Forest
0.50464773,3.09,8.0,0.50889003,0.66699064,0.49580124,0.49923903,0.5089933,0.51285344,-0.0007949017446834906,0.1187913975770929,-0.014499342431953579,0.016513172878900948,0.15227538047451084,0.2061455857258696,0.002791371104806655,0.07018361728983596,0.13505465662563582,1.6,Ethnoracial Group,Random Forest
0.50464773,2.3,5.0,0.50979936,0.38621596,0.4960038,0.47997254,0.53292334,0.49702775,0.08442407690751906,-0.0071407303479155025,0.03673293535698489,-0.0346363979916235,-0.05224939091780443,0.05268641497640189,0.031367914447017635,-0.16317921213515815,-0.16154467279540846,0.7,Ethnoracial Group,Random Forest
0.5047411,3.91,14.0,0.51023096,-0.004648626,0.4948963,0.4673645,0.53850776,0.41635278,0.024098390643956066,0.09787750206813857,0.04539342637871447,-0.07287171165045847,0.2124369298691767,-0.013249472967880326,0.029724742429612924,0.044068412956883206,0.218982717771859,1.5,Ethnoracial Group,Random Forest
0.50464773,3.9,8.0,0.47922152,0.5873786,0.49023965,0.48941803,0.56243163,0.5001537,-0.04234184364338628,0.28634492838989756,-0.02225590234135731,-0.059361250394500804,-0.022529595720299233,-0.10388432770941786,-0.013656807756125745,0.2801461719949765,-0.016000435319801762,1.2,Ethnoracial Group,Random Forest
0.5048317,3.79,14.0,0.51323533,1.0200832,0.49683222,0.41582876,0.52913696,0.47888076,0.019216575962323977,-0.09847635890714204,0.03934500551367566,-0.046501490018608115,0.04219223000433417,0.04060596412221845,-0.07727879085959108,-0.1225582523588357,-0.01008394595838529,0.7,Ethnoracial Group,Random Forest
0.50479937,2.7,9.0,0.5385693,0.087166354,0.49045324,0.4267466,0.52594143,0.5419293,-0.02078777617382487,-0.08900819276304162,-0.05075580779511691,0.07451366136190414,0.10610043936026321,0.04662294975237408,-0.05136214177001613,-0.0047987554686257225,-0.024063439003914288,0.9,Ethnoracial Group,Random Forest
0.50479937,3.77,5.0,0.5273198,0.44336534,0.49200213,0.5037841,0.5045512,0.45499837,0.00207072101834359,0.09960836630192028,0.08544391540020319,0.051211875707017525,0.06352101362347058,0.027251718887013464,0.02145864222657664,0.16226661870807355,0.07362806562738665,1.5,Ethnoracial Group,Random Forest
0.50479937,2.17,12.0,0.50346583,0.34372333,0.49075395,0.38479215,0.5126616,0.5585572,-0.02552622765374942,-0.030664380385093656,0.012747356852587835,-0.04325080017991264,0.010583530396339988,-0.0013286499294112022,-0.09453203480873001,-0.003451529609120262,0.1618836728170803,0.9,Ethnoracial Group,Random Forest
0.50479937,3.31,12.0,0.42582333,0.8506245,0.49557516,0.52721757,0.50789696,0.4414155,0.019616861524570404,0.027404614775523303,-0.05202044375663493,0.22192632228456854,0.024524963790290233,0.022122412617924546,0.05303055711428605,-0.04833422836597297,0.018189877515443154,1.2,Ethnoracial Group,Random Forest
0.50464773,3.27,11.0,0.5056742,0.72233397,0.4940503,0.4994796,0.51799875,0.47179377,-0.005484532111996041,-0.11585807039847389,-0.08618450331614805,-0.048735751036631234,-0.06269708274872358,-0.05587677206844235,-0.09275390054544709,-0.04950535459115552,0.003556904317009439,0.4,Ethnoracial Group,Random Forest
0.50479937,2.43,5.0,0.5189206,0.43744546,0.49326357,0.5181329,0.5109318,0.49139553,-0.0019077394522856092,0.00303638004220104,0.03285928987613667,-0.031841204366012885,-0.04763417807703243,-0.01833920252856145,-0.013711184179666757,0.028180290722781373,-0.0641815145375551,0.8,Ethnoracial Group,Random Forest
0.5047411,2.44,5.0,0.5052531,0.42146116,0.49076125,0.45232743,0.5012523,0.50400275,0.06998603518170746,-0.0015941497736785585,0.014124259284840523,0.045620851751063396,0.05523657516631118,0.04154207912708517,-0.030221378538400605,0.07007318604754928,-0.078306520746482,1.1,Ethnoracial Group,Random Forest
0.5047411,3.3,9.0,0.45940608,0.60568345,0.4930319,0.51403,0.50847477,0.52036625,-0.05679373797873718,-0.05517041858618007,-0.019107062078087742,0.1370500467493259,-0.05260585034587556,-0.07474780161538619,0.04151493292000044,0.006480429304691289,0.059840399130263094,0.9,Ethnoracial Group,Random Forest
0.5047411,3.75,11.0,0.50962174,0.6179657,0.49326745,0.46461403,0.50293,0.42816108,-0.005790693492470478,-0.006920016588549231,0.013421654425006339,-0.06803022402240926,-0.03228778569564024,-0.020499536397089225,0.00023834354778707977,0.02283243828787418,0.0834967574354889,0.9,Ethnoracial Group,Random Forest
0.50479937,2.06,2.0,0.51323533,0.55393356,0.49230376,0.48316467,0.526425,0.44225317,-0.003702304798818499,0.25057885638390015,0.07946493533317533,0.019956402539750288,0.19753223529600134,0.03086535631039561,0.13933075883040671,0.37841074589637475,0.0940239517087895,2.1,Ethnoracial Group,Random Forest
0.5047411,2.57,11.0,0.5068342,0.41442627,0.49019578,0.5008769,0.5348005,0.5299122,-0.00224074789765135,-0.03214508402552318,0.07478120030216538,-0.028160941042861952,-0.009224037642562922,0.07550209137382409,0.05288781430457283,0.057314685789980946,-0.0022540436619480453,1.1,Ethnoracial Group,Random Forest
0.50464773,3.91,13.0,0.48652643,0.8635775,0.49038094,0.5108911,0.5242168,0.4818682,-0.005699387728268968,0.0703093832822368,0.006873578621104509,-0.09633939351221621,-0.1547469122754481,0.0035954484255178976,-0.12691464583594048,0.00388589832406572,-0.11450303180105062,0.5,Ethnoracial Group,Random Forest
0.5047411,3.9,4.0,0.51123554,0.5232764,0.49301997,0.54703826,0.5160519,0.5032241,0.03149717488239353,0.009694998526836678,0.0041900559088990635,0.009950119742220726,-0.016323943976500666,-0.027082031904152398,0.17238809689643253,0.07078188202124706,0.031364585402623935,1.2,Ethnoracial Group,Random Forest
0.5047411,2.38,5.0,0.49476045,0.3674375,0.49230376,0.4742275,0.5255834,0.46828365,0.028821376691149068,-0.10098269518871993,-0.025419095430455257,-0.0842701647121929,-0.09592110408590293,-0.09364956343947509,-0.11197303659488585,-0.020781725979104253,-0.10936305376042216,0.3,Ethnoracial Group,Random Forest
0.50464773,3.13,11.0,0.51849645,0.7466514,0.49458876,0.47405273,0.51152265,0.6053464,-0.020516557842043266,-0.020669594495605795,-0.07589852365081232,-0.07073392829908579,-0.11634295023926536,-0.04547234240694656,-0.04128773616697411,-0.023891007120605635,-0.1987264222786766,0.3,Ethnoracial Group,Random Forest
0.50479937,3.03,3.0,0.501645,0.42917728,0.49237493,0.5188746,0.5029003,0.4925049,0.07727704499217584,0.07996068319910697,0.10120838959942251,0.018519872793340338,0.07976961149578937,-0.024247573602353356,0.009322368243003079,0.29088506082901755,0.2537654799505549,1.8,Ethnoracial Group,Random Forest
0.5048317,2.03,7.0,0.48170602,0.6137108,0.49197367,0.48917544,0.53240085,0.4972723,0.04435317370746268,0.09007980603421309,-0.05724710606610097,-0.007562168194275805,-0.11090370972912449,-0.03322111239681258,-0.05804851037435056,0.06876389482926965,0.0502466696897186,0.9,Ethnoracial Group,Random Forest
0.50479937,3.0,0.0,0.5017572,0.5016343,0.4990823,0.49378335,0.5551292,0.5192916,-0.1458094261506194,-0.04853683781956797,0.019672159709687758,-0.12553218697794316,-0.05024982762028164,0.14586951553151647,-0.034323380908140015,-0.016806514276238863,0.14217743601160066,0.8,Ethnoracial Group,Random Forest
0.50464773,3.84,1.0,0.5117452,0.6451077,0.49599287,0.52877086,0.50673854,0.4915198,-0.06667865840401943,0.0775831957376618,0.07899562180743576,-0.05562294155078535,-0.04227845908693432,0.038731138886076544,0.07494005998181999,0.05584832342629313,0.024942656702440162,1.1,Ethnoracial Group,Random Forest
0.50464773,3.41,10.0,0.5172245,0.34805965,0.48987758,0.50189143,0.51124907,0.4840299,-0.047564623603444205,0.022300544541118177,0.025547836164125672,-0.024545752583244432,-0.0663681859077114,0.033305814094001705,0.08579942762219564,-0.025019811852471652,-0.016994310974577848,0.9,Ethnoracial Group,Random Forest
0.50464773,3.48,4.0,0.5079937,0.46999156,0.4905297,0.49789667,0.519448,0.4641719,0.01695096595357672,0.051901123890774704,0.04055216776382049,0.03274204637855227,0.012332036187404997,0.004432024486853844,-0.06079567251183926,-0.03326091925787238,-0.07839283539127011,0.9,Ethnoracial Group,Random Forest
0.50479937,2.98,9.0,0.5142108,0.8995637,0.493812,0.48267424,0.5105361,0.49956125,-0.03387222502730942,0.005762162631137952,-0.030312221505086088,0.10624054004827163,0.17855334440038195,-0.036640737724371965,-0.09087011318159087,0.04817207049147288,0.03942811736710409,1.1,Ethnoracial Group,Random Forest
0.50479937,2.11,9.0,0.5068342,0.24393605,0.48951456,0.5153329,0.50144434,0.47173297,-0.04829392277383984,0.03489812826556817,-0.08259060610013036,0.047545412756333255,-0.02561790448114704,0.08120393332688144,0.0463674792789545,-0.012420035510796361,-0.054631547261827014,0.9,Ethnoracial Group,Random Forest
0.50484115,3.65,13.0,0.47722274,0.39066982,0.495534,0.527204,0.5118466,0.56555533,0.007278399983290193,-0.04516429273086489,0.08987309901623684,0.10079904678556982,-0.001222905342657723,0.10718404682413926,0.06769792898248445,-0.054560523353364206,0.11457613733516925,1.3,Ethnoracial Group,Random Forest
0.50479937,2.73,11.0,0.49808282,0.8381657,0.49125364,0.51015204,0.51568305,0.5315867,-0.008188714216965045,0.027215339693088293,0.016776529578803972,0.18505275676122496,0.11149547950918219,0.0027291558255360068,0.049988668096806306,0.03583814312462035,0.06555357912771728,1.4,Ethnoracial Group,Random Forest
0.50479937,3.36,2.0,0.47503024,0.50180554,0.49277958,0.5305534,0.52042264,0.48679984,0.04888466970534842,0.1160508644052133,0.18472851878007215,0.19028368819519953,-0.051366876492905326,0.00013791634572261693,0.0795405975237512,0.021414340446188406,0.0967872185914069,1.6,Ethnoracial Group,Random Forest
0.5048317,2.44,9.0,0.501645,0.35539502,0.49246284,0.5567264,0.5144447,0.5168959,-0.010180373007857669,-0.06540049337832403,-0.02578184144943292,0.004619153001262647,-0.04681601805055227,-0.003977739925429007,0.1071637563019047,-0.010640419317234173,-0.06252508667433561,0.8,Ethnoracial Group,Random Forest
0.50479937,3.19,14.0,0.5105327,0.6658386,0.4922273,0.46272606,0.5005957,0.55312127,-0.047357869092387726,0.08205721165534288,0.15084403805383012,0.09394006542418072,0.3720213928725129,0.003528428697963973,0.10120543264805543,0.1479823507554089,0.18223988648511563,2.0,Ethnoracial Group,Random Forest
0.50479937,3.24,10.0,0.50108916,0.28500476,0.4903521,0.49237657,0.514012,0.46400082,-0.03239887290426771,0.04229291593153553,-0.07710206918516385,-0.025000393768922387,0.145825919119426,0.019088146547388017,-0.07267976764527288,0.13989203823392085,-0.053456978828640284,1.0,Ethnoracial Group,Random Forest
0.5048317,2.66,3.0,0.5038685,0.50500137,0.49438936,0.46394318,0.5056958,0.54568774,0.01599573126859398,-0.04330710444970271,0.0025640004645162895,-0.039651350284072975,-0.05879557431239877,-0.0004477204497612596,-0.02159339646703185,-0.041172488621836124,-0.027131159648332123,0.7,Ethnoracial Group,Random Forest
0.50479937,3.0,0.0,0.53283477,0.5016343,0.4990823,0.49378335,0.5133065,0.4995091,-0.02020788511297274,-0.0024789205736445233,0.06526485918015289,0.07152511301106222,-0.029509036558142403,0.29272228469096684,-0.03610294113389858,0.16648021111134761,0.07876725288510521,1.5,Ethnoracial Group,Random Forest
0.50484115,2.1,14.0,0.49353456,0.84011173,0.4946688,0.445669,0.515521,0.50316423,0.05357521181357548,-0.09126474765923387,0.0627357745943058,0.08360187870742726,0.059866375826608864,0.0012863392121549944,0.08184575442404658,0.013859132830909986,0.02095521775019087,1.2,Ethnoracial Group,Random Forest
0.5047411,2.57,1.0,0.51098156,0.510275,0.49285772,0.49694812,0.5063289,0.47155398,0.10016831860702728,-0.009780806352610404,0.0985550538157057,-0.04534478165914955,-0.13165367777680054,-0.05887048273825376,-0.04912149045743463,0.07323145264186871,-0.09072264858035224,0.8,Ethnoracial Group,Random Forest
0.5048317,2.24,2.0,0.46600777,0.423994,0.49612576,0.5467418,0.51245564,0.52294904,-0.09055908440685692,-0.014690264280574081,0.13001599451972817,0.004031438053982637,0.06865972327339635,0.04907521467282669,0.09317302458363697,-0.055465318131874226,0.0022202092157353457,1.1,Ethnoracial Group,Random Forest
0.5048317,3.8,10.0,0.5615949,0.5397786,0.49531704,0.4740219,0.5065876,0.4545542,0.019901812521108373,0.032281133753090545,-0.01836689661673087,0.1671752182638281,-0.052595067828768084,0.06303133840441005,-0.08548577319599948,0.009137246542120765,0.051381925656933024,1.1,Ethnoracial Group,Random Forest
0.50464773,2.32,11.0,0.52397436,0.22343259,0.49159,0.47914314,0.50142556,0.4884342,-0.01372448698822213,0.07351183337136871,0.003568076261353742,0.22267256495340412,0.09291114600041382,-0.01716564043210106,0.010743343198039136,0.13047737652412097,-0.016533275388377924,1.4,Ethnoracial Group,Random Forest
0.5047411,2.23,7.0,0.50781465,0.2729076,0.49486017,0.4849528,0.51115334,0.41347206,0.01612757908909129,-0.0552417739065119,-0.046139626345596436,-0.03258384990102176,0.015260019183265344,-0.005667742906962481,0.011216406068205802,0.0921544549937071,0.19133547122582,1.1,Ethnoracial Group,Random Forest
0.5047411,3.4,14.0,0.4962216,0.20747848,0.49080864,0.45719194,0.52635556,0.5008192,0.0004760217543886116,0.03315420508860505,0.22499594699654935,0.10793620382252048,-0.11782936613701944,0.07856954102412031,0.011092247752833163,0.01076037384632297,0.03730576335165136,1.3,Ethnoracial Group,Random Forest
0.50479937,3.17,14.0,0.48495126,0.47622657,0.49650806,0.5010656,0.537498,0.5189541,-0.010943607329564143,-0.04606263948864892,0.15865929303959525,0.10554251988785543,0.0004879094625816676,0.034447667809749234,0.021641023473501237,-0.0006242851980784649,-0.17668694415699646,1.0,Ethnoracial Group,Random Forest
0.5047411,2.17,13.0,0.51271605,0.19605903,0.49519923,0.6162475,0.5354044,0.5092367,-0.006092604823683461,0.05783436975722732,-0.0026107419293598015,-0.06091604034081241,-0.030225044281991086,-0.015084583624721138,0.13790515050296287,0.10975299217368599,-0.10410255993330172,1.0,Ethnoracial Group,Random Forest
0.5049677,2.12,13.0,0.53474975,0.76476926,0.49612695,0.5138132,0.5135219,0.4862892,0.10236798247354228,0.04614704882446228,0.005069022767791704,0.09308654342180715,0.15996799838439185,0.13726948863978727,-0.048897599722658426,-0.02035552017789254,0.011805972888771502,1.4,Ethnoracial Group,Random Forest
0.50479937,2.02,3.0,0.510178,0.5413912,0.49326536,0.43609637,0.5039792,0.49417228,-0.044527485733005634,0.39404920751415534,0.06995054660782166,-0.053324277086178054,-0.051942979541609514,0.012874010085775876,0.1781147699947571,-0.07001111028002958,0.051278255938320645,1.4,Ethnoracial Group,Random Forest
0.5048317,3.71,2.0,0.5038685,0.53629446,0.4948643,0.52006984,0.5259876,0.4811027,-0.037259998245385166,0.013318381161237978,0.016811380106241624,-0.07488088462941947,0.03563191425122875,-0.045988184554507594,-0.12608277047308117,-0.1494660322220686,-0.045622867894241574,0.5,Ethnoracial Group,Random Forest
0.50464773,3.99,1.0,0.51740783,0.491736,0.49664184,0.49240363,0.5212788,0.4678321,0.032160901538985646,0.2108845251281345,0.005495788109286246,0.00607444417331076,-0.10873860157639267,0.08486063295287422,-0.038480722972338524,0.10409995647234839,-0.10989598632620211,1.1,Ethnoracial Group,Random Forest
0.50479937,3.72,8.0,0.51271605,0.76900154,0.49125364,0.49891776,0.48289073,0.4396576,-0.023334856674704134,-0.1348333282747486,-0.04223487333681449,0.01842499347252405,-0.17908160091787734,-0.10820040545633494,0.026692575493117352,-0.027391017566525646,0.05641945076136302,0.5,Ethnoracial Group,Random Forest
0.50479937,2.16,10.0,0.51945955,0.89877963,0.4915158,0.43768275,0.5071805,0.5325522,0.016425428875457095,0.18197342175226097,-0.06133251408825067,0.0075673055496870475,0.002818233474033501,0.027456282657816432,0.12150765400566575,0.0040716837667122835,0.08597344150661446,1.3,Ethnoracial Group,Random Forest
0.50478333,2.36,1.0,0.5038685,0.50165844,0.492954,0.5028035,0.51082045,0.5351101,-0.03483273905965572,0.009044641763189759,0.04989980957415708,-0.11352693270501683,-0.1458763664855503,-0.11470821604520515,-0.1795874937590875,-0.012249972816160661,-0.07170179296668899,0.3,Ethnoracial Group,Random Forest
0.50479937,3.51,8.0,0.53283477,0.89689124,0.4910084,0.44445407,0.5108643,0.546751,0.005661620842404757,-0.12974277705921797,-0.11008192990265749,0.09225659358612083,-0.0050672600475283915,-0.05860963783887997,-0.0492675813415044,-0.041385519133123994,-0.21730257160561733,0.4,Ethnoracial Group,Random Forest
0.5048317,2.31,12.0,0.4903326,0.18156914,0.4936092,0.48095137,0.510763,0.40599847,0.05950931126764169,-0.07598178972496752,-0.06205657254137742,0.05719063573873153,-0.07829582390267088,-0.13213561869573928,-0.12633957173994692,-0.09506383821348434,0.039634205311799925,0.5,Ethnoracial Group,Random Forest
0.50464773,2.85,11.0,0.5273198,0.6701203,0.49580124,0.5048857,0.513047,0.4875614,0.003349318649320402,-0.07846009640663842,-0.0655154379435705,-0.1104458363299136,-0.09503140131560488,-0.04035664517871945,-0.1615633564698764,-0.11746411680668302,-0.14805149069831564,0.1,Ethnoracial Group,Random Forest
0.50479937,2.84,11.0,0.47708422,0.5712678,0.49220917,0.4925331,0.51456094,0.3931417,0.028346768679520903,0.0224231922604402,-0.10049994488379221,0.006321999484309959,0.0007847664233973814,-0.046008667650319725,-0.09170863753189791,0.023188680645344795,-0.05638721992700333,0.7,Ethnoracial Group,Random Forest
0.5048317,2.54,4.0,0.50112724,0.4353165,0.4931782,0.46864992,0.5179054,0.5148385,-0.0043462121571218645,-0.07609019204281345,0.08288325286915667,0.010534007015110659,-0.017710118683418527,-0.0436223400191762,0.027246207279080992,0.15450509522682992,0.05306123801234417,1.1,Ethnoracial Group,Random Forest
0.50464773,3.13,12.0,0.50191593,0.3944365,0.49486598,0.47404683,0.53282195,0.547763,-0.019601626906644364,0.05124524288083082,-0.10198473171997811,0.021507565783684318,-0.01800049863441182,0.040257434695421625,0.07105452275846445,0.08022389442980148,0.0617591342128077,1.1,Ethnoracial Group,Random Forest
0.50479937,3.29,9.0,0.5019902,0.833609,0.49136677,0.5059117,0.4945895,0.4740922,-0.062220240462752,0.025098061532667214,-0.021902591865782826,0.004459463086902971,-0.07220995597932293,-0.061763522675967346,-0.056481173106850927,-0.07132476864312998,0.0028056656142409777,0.6,Ethnoracial Group,Random Forest
0.5047411,2.72,2.0,0.5038685,0.38840395,0.4924676,0.4802971,0.48316026,0.47434002,-0.0480046118527522,-0.020280835257831746,0.07981061863650997,-0.03599777666669474,-0.061125884667942866,-0.08536926892403231,-0.1295578861550135,-0.027740140262400386,-0.08527327734983885,0.5,Ethnoracial Group,Random Forest
0.5048317,3.24,9.0,0.47001034,0.6348866,0.49506655,0.5237517,0.5039891,0.48736876,0.0976497604453138,-0.024816068643012782,0.031434884365375754,0.0486024611287669,-0.06400331840969482,0.029051820590073323,0.03576247720716324,0.1010376350276322,0.031741285788376566,1.2,Ethnoracial Group,Random Forest
0.50479937,3.14,3.0,0.5038685,0.51233935,0.4911179,0.47381878,0.50502837,0.47921377,-0.04850803620805284,0.06451704552074598,0.03396010791132412,-0.0029758671297398323,0.006981674891312687,-0.01071236393764224,0.07170358855325798,0.09930539416927052,0.1721893937295257,1.3,Ethnoracial Group,Random Forest
0.50479937,3.8,4.0,0.48965168,0.5404866,0.4918832,0.4910251,0.51197344,0.48668128,-0.02020702827678101,0.13317343500534953,0.023461262135206055,0.087531164741083,0.09012062117178107,-0.022206666343662505,0.09744348095371563,0.18188267920508985,0.015261988908215304,1.5,Ethnoracial Group,Random Forest
0.50479937,3.0,0.0,0.5038685,0.5016343,0.4990823,0.49378335,0.51715827,0.4957111,-0.05923714319116268,-0.08666789033055114,0.06802015448492528,-0.0533538317271969,-0.1065961286150719,0.14808634126728853,-0.07985641204156768,-0.05373581572615231,-0.09019833662051178,0.6,Ethnoracial Group,Random Forest
0.50464773,2.3,9.0,0.54380953,0.3757518,0.49075395,0.47692823,0.5085349,0.5198569,0.04729256076713897,0.07180097099619688,0.002525518136331982,0.13108462197868156,0.0043958164605306105,0.04918263196460317,-0.05008721444405019,0.016133431260881712,0.11413260037968928,1.3,Ethnoracial Group,Random Forest
0.5050265,3.13,4.0,0.5038685,0.5643457,0.49113983,0.5503429,0.52164215,0.5051941,0.2200787458873239,0.1714788448905153,-0.008709143736458713,0.004405796935865031,0.05017783867709953,0.013095143513176238,0.1644645642770926,-0.0626465269291974,-0.06588432601541246,1.4,Ethnoracial Group,Random Forest
0.50464773,3.49,12.0,0.50979936,0.75708526,0.4934184,0.48685348,0.53376573,0.49251235,-0.011390599764670118,-0.0876257827622348,-0.1119941499357316,-0.11431662188592664,0.008978861343729726,-0.09452700259114377,0.022744566260023528,0.042180163716723874,-0.06758849688076708,0.5,Ethnoracial Group,Random Forest
0.50479937,3.56,11.0,0.5273198,0.87345994,0.49486598,0.5196188,0.5286929,0.4384303,-0.018740685203303336,-0.04918094842982286,-0.058323137960060084,-0.0026399287296475734,0.10754763068706055,-0.050277725133572974,-0.013558156895411582,-0.1951891468016314,0.06682303596638883,0.7,Ethnoracial Group,Random Forest
0.50479937,3.1,10.0,0.52252406,0.86326194,0.49425817,0.5167878,0.51243174,0.55617636,-0.0759288708306662,-0.029342642116110842,0.02753414581525145,-0.05581948804883422,0.20880046706814995,-0.017611333953460127,-0.0206593352663994,-0.045304361706537885,0.19479235653861215,1.1,Ethnoracial Group,Random Forest
0.50464773,3.36,1.0,0.5038685,0.5538947,0.49668732,0.4975356,0.51715827,0.4811027,0.06836877201026768,0.044623665751747865,-0.014785945892516975,0.0006305949757634958,-0.023785767964565593,0.14666652312818185,0.10983008481534963,0.04810697937446267,0.00680603130131731,1.3,Ethnoracial Group,Random Forest
0.5048317,2.29,8.0,0.50215507,0.3021049,0.49230376,0.50560784,0.52039605,0.5421821,0.02353615085942809,0.019273186479977167,-0.010670983584416354,0.055878458697423604,-0.026140888318250628,-0.006984273649333915,0.05546938321396084,0.07232181597352257,0.003778087827696051,1.1,Ethnoracial Group,Random Forest
0.50464773,3.86,6.0,0.51754135,0.35260212,0.49219736,0.49859846,0.5220083,0.43269378,0.02129097437591523,0.003148642537260345,-0.02267167795083089,-0.030667287742578483,-0.07443386029255959,-0.07783590878095832,0.016712168843494194,-0.12367729834587217,-0.025404815143873802,0.6,Ethnoracial Group,Random Forest
0.5048317,3.0,0.0,0.5038685,0.5016343,0.4990823,0.49378335,0.53268886,0.47200477,-0.039896134818980154,-0.013004424248464899,0.06496475261522354,-0.02632538405626513,-0.05921187851725155,-0.039338857628597436,-0.04289434912799671,-0.014915773549401061,-0.14291701316826674,0.6,Ethnoracial Group,Random Forest
0.50464773,3.72,9.0,0.5014578,0.85136634,0.4908191,0.49127084,0.51080513,0.5090338,-0.037027276003729175,-0.06424144233720386,-0.026088088500811568,0.011968452810213864,-0.14612196121138435,-0.056387371753614246,0.013753783633511698,-0.016748292027195005,-0.09264686710978963,0.5,Ethnoracial Group,Random Forest
0.50464773,2.25,1.0,0.5011829,0.47909158,0.50049394,0.51639175,0.5153781,0.52658087,0.012550233429455528,0.10181039114177895,0.07723069794589901,-0.10094912560260244,-0.03726081999313101,0.14783024144104437,-0.001371220753144644,-0.01931792235321027,0.005938462243921667,1.1,Ethnoracial Group,Random Forest
0.50479937,3.0,0.0,0.5038685,0.5016343,0.4990823,0.49378335,0.51715827,0.4811027,0.008723189635323302,-0.021530649175917602,0.055981088303991476,-0.012066905633679343,-0.06883637238848436,0.14058647586176048,-0.01687174351769736,-0.030553895779163658,-0.028836889573430637,0.9401333602327053,Ethnoracial Group,Random Forest
0.50484115,3.11,4.0,0.5038685,0.60899764,0.49157608,0.47283614,0.52774197,0.49256814,0.042375653076189436,0.007752302955660746,0.04484146160980909,-0.031207579612801788,0.04718505321385841,0.012363166359250125,0.020963984218537814,-0.006275515626647525,0.048462411306140575,1.1,Ethnoracial Group,Random Forest
0.50464773,3.86,7.0,0.5004125,0.41222322,0.48986205,0.50941026,0.5102418,0.5272741,-0.006843091566909014,-0.028068479949576734,-0.0016987148307286858,0.1296373205042525,0.046015221275680446,0.05714501772315845,0.03725578721425644,0.055869556151943486,-0.0028516790220680936,1.2,Ethnoracial Group,Random Forest
0.50479937,2.1,10.0,0.52872306,0.5342976,0.49144596,0.47695392,0.5195828,0.47536576,0.005035641998377743,0.0711370908797846,-0.0786455152604838,0.03202251188889395,-0.12087048803397958,-0.056760573441619055,-0.06682688196605435,-0.038674249930912306,0.04004340136598761,0.7,Ethnoracial Group,Random Forest
0.5048317,3.53,13.0,0.4927674,0.7684186,0.49415335,0.5284043,0.5194858,0.513503,-0.031562473110784764,0.08828319848513907,0.09650605233273182,0.001778571752783013,0.04544832369876698,-0.05738869549414106,0.038139552851150664,-0.019638310407947245,0.02489471739227547,1.1,Ethnoracial Group,Random Forest
0.50478333,3.71,13.0,0.5140385,0.8806222,0.4958238,0.5099585,0.51589316,0.51580566,-0.007797177228207628,-0.23383680534004667,-0.022060007631255922,-0.04195891256071431,0.010659099518072524,0.02573416343786486,-0.020798379117100203,-0.062228207242218836,-0.06125283633638619,0.5,Ethnoracial Group,Random Forest
0.5047411,3.67,13.0,0.5295488,0.7637074,0.49173093,0.531798,0.50561684,0.45246303,-0.052562635676364884,0.041328386010946024,-0.0022430879438864854,0.030448656954048678,0.085960610824549,-0.0005519830755254851,0.06996193212013786,-0.038232442800515416,0.05235150108659916,1.1,Ethnoracial Group,Random Forest
0.50464773,2.47,7.0,0.5128187,0.61263937,0.49180976,0.46807843,0.54965955,0.48770964,0.013630765444147855,0.0904399559138723,-0.11738280051387513,-0.02182404069967055,-0.04024798940105546,-0.10088685168004766,-0.10915690131939292,0.12682419968301004,-0.054935399926989543,0.7,Ethnoracial Group,Random Forest
0.50479937,2.87,14.0,0.48564237,0.8492124,0.49713475,0.4867097,0.51366144,0.51072,0.014316181686593411,0.040579916799858576,0.04374309260473757,0.1637815792029582,0.12512815843608494,0.024984132372941843,-0.00876199758911898,-0.08502692504730351,0.06771679903324612,1.3,Ethnoracial Group,Random Forest
